"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0016426","MF","tRNA (adenine) methyltransferase activity","1/390","4/191179",0.00813502067174299,1,"TRMT61A",0.0135665601534808
"GO:0017150","MF","tRNA dihydrouridine synthase activity","1/390","4/191179",0.00813502067174299,1,"DUS4L",0.0135665601534808
"GO:0033677","MF","DNA/RNA helicase activity","1/390","4/191179",0.00813502067174299,1,"DHX9",0.0135665601534808
"GO:0046404","MF","ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity","1/390","4/191179",0.00813502067174299,1,"CLP1",0.0135665601534808
"GO:0051731","MF","polynucleotide 5'-hydroxyl-kinase activity","1/390","4/191179",0.00813502067174299,1,"CLP1",0.0135665601534808
"GO:0051734","MF","ATP-dependent polynucleotide 5'-hydroxyl-kinase activity","1/390","4/191179",0.00813502067174299,1,"CLP1",0.0135665601534808
"GO:0106140","MF","P-TEFb complex binding","1/390","4/191179",0.00813502067174299,1,"HEXIM1",0.0135665601534808
"GO:0106260","MF","DNA-DNA tethering activity","1/390","4/191179",0.00813502067174299,1,"RUVBL2",0.0135665601534808
"GO:0106413","MF","RNA dihydrouridine synthase activity","1/390","4/191179",0.00813502067174299,1,"DUS4L",0.0135665601534808
"GO:0140262","MF","mRNA cap binding complex binding","1/390","4/191179",0.00813502067174299,1,"PHAX",0.0135665601534808
"GO:0140721","MF","nuclease inhibitor activity","1/390","4/191179",0.00813502067174299,1,"ABCE1",0.0135665601534808
"GO:1905172","MF","RISC complex binding","1/390","4/191179",0.00813502067174299,1,"DHX9",0.0135665601534808
"GO:1990269","MF","RNA polymerase II C-terminal domain phosphoserine binding","1/390","4/191179",0.00813502067174299,1,"SCAF4",0.0135665601534808
"GO:0097110","MF","scaffold protein binding","2/390","68/191179",0.00865150020349472,2,"UBTF/XRCC6",0.0143844220250876
"GO:0051536","MF","iron-sulfur cluster binding","2/390","70/191179",0.00914727831029052,2,"ABCE1/RPS3",0.0151176575667077
"GO:0051540","MF","metal cluster binding","2/390","70/191179",0.00914727831029052,2,"ABCE1/RPS3",0.0151176575667077
"GO:0003684","MF","damaged DNA binding","2/390","71/191179",0.00939982627897061,2,"RPS3/XRCC6",0.0154425717440231
"GO:0031491","MF","nucleosome binding","2/390","71/191179",0.00939982627897061,2,"EED/HNRNPC",0.0154425717440231
"GO:0008310","MF","single-stranded DNA 3'-5' DNA exonuclease activity","1/390","5/191179",0.0101584407943427,1,"ISG20",0.0164925274072858
"GO:0035515","MF","oxidative RNA demethylase activity","1/390","5/191179",0.0101584407943427,1,"ALKBH5",0.0164925274072858
"GO:0043273","MF","CTPase activity","1/390","5/191179",0.0101584407943427,1,"ABCE1",0.0164925274072858
"GO:0046972","MF","histone H4K16 acetyltransferase activity","1/390","5/191179",0.0101584407943427,1,"MSL3",0.0164925274072858
"GO:0003700","MF","DNA-binding transcription factor activity","8/390","1458/191179",0.0109550651817708,8,"MECP2/NFX1/NKRF/PCBP1/SMAD2/SMAD4/SMAD5/ZNF579",0.0177212712102354
"GO:0016835","MF","carbon-oxygen lyase activity","2/390","77/191179",0.0109794832498198,2,"RPS3/XRCC6",0.0177212712102354
"GO:0000287","MF","magnesium ion binding","3/390","224/191179",0.0111701795276863,3,"PAPOLA/PRIM1/REXO2",0.0179764988317283
"GO:0019887","MF","protein kinase regulator activity","3/390","226/191179",0.0114393975944745,3,"HEXIM1/HEXIM2/NPM1",0.0183562426515985
"GO:0035064","MF","methylated histone binding","2/390","80/191179",0.0118100864200033,2,"MSL3/WDR5",0.0188961382720053
"GO:0004674","MF","protein serine/threonine kinase activity","4/390","427/191179",0.0118684072603462,4,"CDK9/CLK2/CLK4/TOP1",0.0189345688084135
"GO:0008379","MF","thioredoxin peroxidase activity","1/390","6/191179",0.0121777436707285,1,"PRDX1",0.0189355338204004
"GO:0010385","MF","double-stranded methylated DNA binding","1/390","6/191179",0.0121777436707285,1,"MECP2",0.0189355338204004
"GO:0016886","MF","ligase activity, forming phosphoric ester bonds","1/390","6/191179",0.0121777436707285,1,"RTCB",0.0189355338204004
"GO:0030628","MF","pre-mRNA 3'-splice site binding","1/390","6/191179",0.0121777436707285,1,"U2AF2",0.0189355338204004
"GO:0034458","MF","3'-5' RNA helicase activity","1/390","6/191179",0.0121777436707285,1,"DHX9",0.0189355338204004
"GO:0043199","MF","sulfate binding","1/390","6/191179",0.0121777436707285,1,"SMAD4",0.0189355338204004
"GO:0051575","MF","5'-deoxyribose-5-phosphate lyase activity","1/390","6/191179",0.0121777436707285,1,"XRCC6",0.0189355338204004
"GO:0140818","MF","mRNA 5'-phosphatase activity","1/390","6/191179",0.0121777436707285,1,"RNGTT",0.0189355338204004
"GO:0140824","MF","thioredoxin-dependent peroxiredoxin activity","1/390","6/191179",0.0121777436707285,1,"PRDX1",0.0189355338204004
"GO:0140034","MF","methylation-dependent protein binding","2/390","82/191179",0.0123786792232116,2,"MSL3/WDR5",0.0191939071101483
"GO:0016773","MF","phosphotransferase activity, alcohol group as acceptor","5/390","671/191179",0.0127873324679384,5,"CDK9/CLK2/CLK4/CLP1/TOP1",0.0197720098663921
"GO:0003720","MF","telomerase activity","1/390","7/191179",0.0141929376571617,1,"DKC1",0.0215233560075639
"GO:0003747","MF","translation release factor activity","1/390","7/191179",0.0141929376571617,1,"MTRF1",0.0215233560075639
"GO:0003916","MF","DNA topoisomerase activity","1/390","7/191179",0.0141929376571617,1,"TOP1",0.0215233560075639
"GO:0008079","MF","translation termination factor activity","1/390","7/191179",0.0141929376571617,1,"MTRF1",0.0215233560075639
"GO:0009008","MF","DNA-methyltransferase activity","1/390","7/191179",0.0141929376571617,1,"DNMT3B",0.0215233560075639
"GO:0019828","MF","aspartic-type endopeptidase inhibitor activity","1/390","7/191179",0.0141929376571617,1,"GAPDH",0.0215233560075639
"GO:0070568","MF","guanylyltransferase activity","1/390","7/191179",0.0141929376571617,1,"RNGTT",0.0215233560075639
"GO:0051213","MF","dioxygenase activity","2/390","93/191179",0.0157134034456612,2,"ALKBH5/TYW5",0.0236989035573907
"GO:0051219","MF","phosphoprotein binding","2/390","93/191179",0.0157134034456612,2,"SCAF4/THRAP3",0.0236989035573907
"GO:0001181","MF","RNA polymerase I general transcription initiation factor activity","1/390","8/191179",0.0162040310929877,1,"UBTF",0.023788896710982
"GO:0001882","MF","nucleoside binding","1/390","8/191179",0.0162040310929877,1,"POLR2B",0.023788896710982
"GO:0004017","MF","adenylate kinase activity","1/390","8/191179",0.0162040310929877,1,"AK6",0.023788896710982
"GO:0016433","MF","rRNA (adenine) methyltransferase activity","1/390","8/191179",0.0162040310929877,1,"DIMT1",0.023788896710982
"GO:0017151","MF","DEAD/H-box RNA helicase binding","1/390","8/191179",0.0162040310929877,1,"SMAD5",0.023788896710982
"GO:0051920","MF","peroxiredoxin activity","1/390","8/191179",0.0162040310929877,1,"PRDX1",0.023788896710982
"GO:0070016","MF","armadillo repeat domain binding","1/390","8/191179",0.0162040310929877,1,"CNOT1",0.023788896710982
"GO:0140078","MF","class I DNA-(apurinic or apyrimidinic site) endonuclease activity","1/390","8/191179",0.0162040310929877,1,"RPS3",0.023788896710982
"GO:0140492","MF","metal-dependent deubiquitinase activity","1/390","8/191179",0.0162040310929877,1,"EIF3H",0.023788896710982
"GO:0140945","MF","histone H3K4 monomethyltransferase activity","1/390","8/191179",0.0162040310929877,1,"SETD7",0.023788896710982
"GO:0001163","MF","RNA polymerase I transcription regulatory region sequence-specific DNA binding","1/390","9/191179",0.0182110323006693,1,"UBTF",0.0263154184030615
"GO:0001164","MF","RNA polymerase I core promoter sequence-specific DNA binding","1/390","9/191179",0.0182110323006693,1,"UBTF",0.0263154184030615
"GO:0003691","MF","double-stranded telomeric DNA binding","1/390","9/191179",0.0182110323006693,1,"XRCC6",0.0263154184030615
"GO:0008297","MF","single-stranded DNA exodeoxyribonuclease activity","1/390","9/191179",0.0182110323006693,1,"ISG20",0.0263154184030615
"GO:0032357","MF","oxidized purine DNA binding","1/390","9/191179",0.0182110323006693,1,"RPS3",0.0263154184030615
"GO:0062105","MF","RNA 2'-O-methyltransferase activity","1/390","9/191179",0.0182110323006693,1,"HENMT1",0.0263154184030615
"GO:1901681","MF","sulfur compound binding","3/390","275/191179",0.0192127498499986,3,"METTL3/RPL22/SMAD4",0.0276904384261077
"GO:0003680","MF","minor groove of adenine-thymine-rich DNA binding","1/390","10/191179",0.0202139495858228,1,"HNRNPD",0.0284645412535056
"GO:0008353","MF","RNA polymerase II CTD heptapeptide repeat kinase activity","1/390","10/191179",0.0202139495858228,1,"CDK9",0.0284645412535056
"GO:0015643","MF","toxic substance binding","1/390","10/191179",0.0202139495858228,1,"PHAX",0.0284645412535056
"GO:0016884","MF","carbon-nitrogen ligase activity, with glutamine as amido-N-donor","1/390","10/191179",0.0202139495858228,1,"QRSL1",0.0284645412535056
"GO:0030957","MF","Tat protein binding","1/390","10/191179",0.0202139495858228,1,"NPM1",0.0284645412535056
"GO:0032356","MF","oxidized DNA binding","1/390","10/191179",0.0202139495858228,1,"RPS3",0.0284645412535056
"GO:0045322","MF","unmethylated CpG binding","1/390","10/191179",0.0202139495858228,1,"MECP2",0.0284645412535056
"GO:0050815","MF","phosphoserine residue binding","1/390","10/191179",0.0202139495858228,1,"SCAF4",0.0284645412535056
"GO:0098505","MF","G-rich strand telomeric DNA binding","1/390","10/191179",0.0202139495858228,1,"HNRNPA1",0.0284645412535056
"GO:0034713","MF","type I transforming growth factor beta receptor binding","1/390","11/191179",0.0222127912372493,1,"SMAD2",0.0309632847549536
"GO:0047429","MF","nucleoside triphosphate diphosphatase activity","1/390","11/191179",0.0222127912372493,1,"DHX9",0.0309632847549536
"GO:0097371","MF","MDM2/MDM4 family protein binding","1/390","11/191179",0.0222127912372493,1,"RPL37",0.0309632847549536
"GO:0140666","MF","annealing activity","1/390","11/191179",0.0222127912372493,1,"FXR1",0.0309632847549536
"GO:0000981","MF","DNA-binding transcription factor activity, RNA polymerase II-specific","7/390","1367/191179",0.0233600008798543,7,"NFX1/NKRF/PCBP1/SMAD2/SMAD4/SMAD5/ZNF579",0.0324804042460442
"GO:0003906","MF","DNA-(apurinic or apyrimidinic site) endonuclease activity","1/390","12/191179",0.0242075655269709,1,"RPS3",0.0330756835913068
"GO:0003964","MF","RNA-directed DNA polymerase activity","1/390","12/191179",0.0242075655269709,1,"DKC1",0.0330756835913068
"GO:0005095","MF","GTPase inhibitor activity","1/390","12/191179",0.0242075655269709,1,"IPO5",0.0330756835913068
"GO:0017166","MF","vinculin binding","1/390","12/191179",0.0242075655269709,1,"RTCB",0.0330756835913068
"GO:0043047","MF","single-stranded telomeric DNA binding","1/390","12/191179",0.0242075655269709,1,"HNRNPA1",0.0330756835913068
"GO:0070410","MF","co-SMAD binding","1/390","12/191179",0.0242075655269709,1,"SMAD2",0.0330756835913068
"GO:0140713","MF","histone chaperone activity","1/390","12/191179",0.0242075655269709,1,"IPO9",0.0330756835913068
"GO:0032182","MF","ubiquitin-like protein binding","2/390","119/191179",0.024911858542825,2,"RAE1/SERBP1",0.033953940532443
"GO:0004865","MF","protein serine/threonine phosphatase inhibitor activity","1/390","13/191179",0.0261982807102628,1,"PPP1R8",0.0354447327256496
"GO:0017124","MF","SH3 domain binding","2/390","122/191179",0.026085152667602,2,"KHDRBS1/KHDRBS2",0.0354447327256496
"GO:0030955","MF","potassium ion binding","1/390","13/191179",0.0261982807102628,1,"DRG1",0.0354447327256496
"GO:0043138","MF","3'-5' DNA helicase activity","1/390","14/191179",0.0281849450256904,1,"DHX9",0.037946560132149
"GO:0070742","MF","C2H2 zinc finger domain binding","1/390","14/191179",0.0281849450256904,1,"U2AF2",0.037946560132149
"GO:0031072","MF","heat shock protein binding","2/390","128/191179",0.0284974915821916,2,"KPNB1/RPS3",0.0382740032928705
"GO:0004672","MF","protein kinase activity","4/390","563/191179",0.0291049183845933,4,"CDK9/CLK2/CLK4/TOP1",0.038994939194892
"GO:0031005","MF","filamin binding","1/390","15/191179",0.0301675666951382,1,"SMAD4",0.0402234222601843
"GO:0042809","MF","nuclear vitamin D receptor binding","1/390","15/191179",0.0301675666951382,1,"THRAP3",0.0402234222601843
"GO:0003688","MF","DNA replication origin binding","1/390","16/191179",0.0321461539238472,1,"DHX9",0.0427582577493101
"GO:0016922","MF","nuclear receptor binding","2/390","137/191179",0.0322757519677653,2,"CNOT1/THRAP3",0.0428274401110731
"GO:0004713","MF","protein tyrosine kinase activity","2/390","138/191179",0.0327070922420014,2,"CLK2/CLK4",0.043295719226822
"GO:0032183","MF","SUMO binding","1/390","17/191179",0.0341207149004464,1,"SERBP1",0.0450589345096805
"GO:0061630","MF","ubiquitin protein ligase activity","3/390","349/191179",0.0353018905797383,3,"NFX1/TRIM21/TRIM71",0.0465075026253355
"GO:0000400","MF","four-way junction DNA binding","1/390","18/191179",0.0360912577969887,1,"MECP2",0.0470978115932335
"GO:0003756","MF","protein disulfide isomerase activity","1/390","18/191179",0.0360912577969887,1,"ENOX1",0.0470978115932335
"GO:0008301","MF","DNA binding, bending","1/390","18/191179",0.0360912577969887,1,"TOP1",0.0470978115932335
"GO:0016864","MF","intramolecular oxidoreductase activity, transposing S-S bonds","1/390","18/191179",0.0360912577969887,1,"ENOX1",0.0470978115932335
"GO:0000979","MF","RNA polymerase II core promoter sequence-specific DNA binding","1/390","19/191179",0.0380577907689823,1,"RUVBL2",0.0494303541281841
"GO:0031420","MF","alkali metal ion binding","1/390","19/191179",0.0380577907689823,1,"DRG1",0.0494303541281841
"GO:0106310","MF","protein serine kinase activity","3/390","361/191179",0.0384006093004923,3,"CDK9/CLK2/CLK4",0.0497585359950042
"GO:0005506","MF","iron ion binding","2/390","153/191179",0.0394430303613316,2,"ABCE1/TYW5",0.0509895849167565
"GO:0016018","MF","cyclosporin A binding","1/390","20/191179",0.0400203219554233,1,"PPIH",0.0511370780541519
"GO:0030627","MF","pre-mRNA 5'-splice site binding","1/390","20/191179",0.0400203219554233,1,"SNRPC",0.0511370780541519
"GO:0050145","MF","nucleoside monophosphate kinase activity","1/390","20/191179",0.0400203219554233,1,"AK6",0.0511370780541519
"GO:0061659","MF","ubiquitin-like protein ligase activity","3/390","367/191179",0.0400002750159225,3,"NFX1/TRIM21/TRIM71",0.0511370780541519
"GO:1904047","MF","S-adenosyl-L-methionine binding","1/390","20/191179",0.0400203219554233,1,"METTL3",0.0511370780541519
