"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0033209","BP","tumor necrosis factor-mediated signaling pathway","1/390","111/191179",0.202866876191866,1,"EIF5A",0.227794414119827
"GO:0035249","BP","synaptic transmission, glutamatergic","1/390","111/191179",0.202866876191866,1,"FXR1",0.227794414119827
"GO:1904035","BP","regulation of epithelial cell apoptotic process","1/390","113/191179",0.206117713072872,1,"EIF2S1",0.231353294057307
"GO:0016579","BP","protein deubiquitination","1/390","114/191179",0.207738169312609,1,"TRIM21",0.233080093638545
"GO:0000165","BP","MAPK cascade","3/390","770/191179",0.208781871209113,3,"PRDX1/RPS3/SMAD4",0.23415867323453
"GO:0044344","BP","cellular response to fibroblast growth factor stimulus","1/390","115/191179",0.209355326374175,1,"TRIM71",0.234431772086448
"GO:0048259","BP","regulation of receptor-mediated endocytosis","1/390","115/191179",0.209355326374175,1,"HNRNPK",0.234431772086448
"GO:0048640","BP","negative regulation of developmental growth","1/390","115/191179",0.209355326374175,1,"MECP2",0.234431772086448
"GO:0062014","BP","negative regulation of small molecule metabolic process","1/390","115/191179",0.209355326374175,1,"CLK2",0.234431772086448
"GO:0010633","BP","negative regulation of epithelial cell migration","1/390","116/191179",0.21096919095732,1,"MECP2",0.236145900236591
"GO:0042303","BP","molting cycle","1/390","117/191179",0.212579769748225,1,"SMAD4",0.237761395365783
"GO:0042633","BP","hair cycle","1/390","117/191179",0.212579769748225,1,"SMAD4",0.237761395365783
"GO:0006334","BP","nucleosome assembly","1/390","118/191179",0.214187069419526,1,"NPM1",0.239276592488323
"GO:0043500","BP","muscle adaptation","1/390","118/191179",0.214187069419526,1,"SMAD4",0.239276592488323
"GO:0050830","BP","defense response to Gram-positive bacterium","1/390","118/191179",0.214187069419526,1,"RPL39",0.239276592488323
"GO:0009308","BP","amine metabolic process","1/390","119/191179",0.215791096630346,1,"MECP2",0.24078456875675
"GO:0031644","BP","regulation of nervous system process","1/390","119/191179",0.215791096630346,1,"CELF4",0.24078456875675
"GO:1990748","BP","cellular detoxification","1/390","119/191179",0.215791096630346,1,"PRDX1",0.24078456875675
"GO:0002718","BP","regulation of cytokine production involved in immune response","1/390","120/191179",0.217391858026316,1,"RIGI",0.24209547825658
"GO:0007006","BP","mitochondrial membrane organization","1/390","120/191179",0.217391858026316,1,"CNP",0.24209547825658
"GO:0045814","BP","negative regulation of gene expression, epigenetic","1/390","120/191179",0.217391858026316,1,"MECP2",0.24209547825658
"GO:0046660","BP","female sex differentiation","1/390","120/191179",0.217391858026316,1,"SMAD4",0.24209547825658
"GO:0072009","BP","nephron epithelium development","1/390","120/191179",0.217391858026316,1,"SMAD4",0.24209547825658
"GO:0030278","BP","regulation of ossification","1/390","121/191179",0.21898936023961,1,"TENT5A",0.243588165088443
"GO:0051100","BP","negative regulation of binding","1/390","121/191179",0.21898936023961,1,"GEMIN2",0.243588165088443
"GO:0071887","BP","leukocyte apoptotic process","1/390","121/191179",0.21898936023961,1,"RPS6",0.243588165088443
