"GOID","Ontology","Description","GeneRatio","BgRatio","pvalue","Count","geneID","p.adjust"
"GO:0071944","CC","cell periphery","16/390","6341/191179",0.227445174065728,16,"CNOT2/CSDE1/DYNLL1/EEF2/ENOX1/GAPDH/HNRNPF/KHDRBS1/NFX1/RIGI/RNASEK/RPS27A/RPS3/UBA52/WARS2/ZMAT3",0.242334361532784
"GO:0044306","CC","neuron projection terminus","1/390","129/191179",0.23165283880958,1,"HNRNPR",0.246261576392166
"GO:0030018","CC","Z disc","1/390","132/191179",0.236348661937246,1,"SMN2",0.250688917830068
"GO:0030659","CC","cytoplasmic vesicle membrane","4/390","1218/191179",0.23868936951116,4,"DYNLL1/RNASEK/RPS27A/UBA52",0.252603996433335
"GO:0030665","CC","clathrin-coated vesicle membrane","1/390","136/191179",0.242565260518667,1,"RNASEK",0.256131550256847
"GO:0012506","CC","vesicle membrane","4/390","1233/191179",0.245250993382974,4,"DYNLL1/RNASEK/RPS27A/UBA52",0.258389439457062
"GO:0005874","CC","microtubule","2/390","467/191179",0.246794769683471,2,"DYNLL1/HNRNPU",0.25943681801915
"GO:0031674","CC","I band","1/390","146/191179",0.257886807893508,1,"SMN2",0.270494607390524
"GO:0005766","CC","primary lysosome","1/390","155/191179",0.271411699971386,1,"PA2G4",0.283421067226757
"GO:0042582","CC","azurophil granule","1/390","155/191179",0.271411699971386,1,"PA2G4",0.283421067226757
"GO:0005875","CC","microtubule associated complex","1/390","156/191179",0.272899206447071,1,"DYNLL1",0.284345310028736
"GO:0042581","CC","specific granule","1/390","160/191179",0.278819002174003,1,"KPNB1",0.289873500057553
"GO:0005911","CC","cell-cell junction","2/390","513/191179",0.281382867741544,2,"RIGI/YBX3",0.29189607378903
"GO:0070820","CC","tertiary granule","1/390","164/191179",0.28469072360975,1,"DYNLL1",0.294679871806584
"GO:0098796","CC","membrane protein complex","4/390","1350/191179",0.297586252823899,4,"KHDRBS1/RNASEK/SRP9/SRPRA",0.307353854120088
"GO:0005775","CC","vacuolar lumen","1/390","176/191179",0.302021320592191,1,"PA2G4",0.311253413361385
"GO:0030662","CC","coated vesicle membrane","1/390","203/191179",0.339499149119229,1,"RNASEK",0.349114593429795
"GO:0030496","CC","midbody","1/390","204/191179",0.34084798526536,1,"HNRNPU",0.3497396718375
"GO:0030136","CC","clathrin-coated vesicle","1/390","212/191179",0.351540233134957,1,"RNASEK",0.359928394880043
"GO:0005882","CC","intermediate filament","1/390","214/191179",0.354186153421037,1,"EIF6",0.361852520378202
"GO:0005768","CC","endosome","3/390","1051/191179",0.362382899721707,3,"RNASEK/RPS27A/UBA52",0.369427059759494
"GO:0045111","CC","intermediate filament cytoskeleton","1/390","250/191179",0.400012966654271,1,"EIF6",0.406909741941413
"GO:0005929","CC","cilium","2/390","762/191179",0.460782257594639,2,"DYNLL1/TNPO1",0.467718764698214
"GO:0030135","CC","coated vesicle","1/390","311/191179",0.470380037042,1,"RNASEK",0.476436432368721
"GO:0030667","CC","secretory granule membrane","1/390","314/191179",0.473619937457059,1,"DYNLL1",0.47869081473176
"GO:0009897","CC","external side of plasma membrane","1/390","387/191179",0.54664309656327,1,"ENOX1",0.551315259781759
"GO:0009986","CC","cell surface","2/390","901/191179",0.549206848043692,2,"ENOX1/HNRNPU",0.552719898244398
"GO:0000139","CC","Golgi membrane","1/390","671/191179",0.746560230433962,1,"RNASEK",0.748145284001762
"GO:0098590","CC","plasma membrane region","2/390","1306/191179",0.74614318977446,2,"RIGI/RPS3",0.748145284001762
"GO:0098797","CC","plasma membrane protein complex","1/390","722/191179",0.771713734756706,1,"KHDRBS1",0.771713734756706
